loan_id,no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education_ Not Graduate,self_employed_ Yes,loan_status
3155,3,3800000,9400000,12,301,7800000,2800000,14900000,5000000,True,True, Rejected
3642,3,7200000,16500000,18,515,7800000,6300000,17300000,10600000,False,True, Rejected
2289,0,5000000,14900000,12,575,12800000,1500000,12300000,6600000,True,True, Approved
2309,0,2700000,7400000,10,778,6800000,800000,5600000,2800000,False,False, Approved
3116,1,5600000,13700000,8,491,10100000,3700000,18500000,4200000,True,True, Rejected
4050,4,8700000,32100000,8,397,8900000,17000000,34700000,4800000,False,False, Rejected
3102,1,1600000,4400000,4,364,2500000,700000,4300000,2400000,True,True, Rejected
2668,3,3500000,10200000,12,645,10400000,5700000,10000000,2400000,False,True, Approved
1526,5,3400000,9400000,16,535,3100000,5600000,12900000,3200000,True,True, Rejected
1227,4,6500000,24000000,16,373,5600000,5100000,15600000,6700000,True,False, Rejected
3293,1,5400000,19500000,18,688,12100000,800000,17000000,3500000,False,True, Approved
2382,2,1400000,4700000,4,355,2100000,600000,4400000,1400000,False,False, Approved
3461,2,7900000,20900000,2,723,1700000,1800000,16300000,7100000,True,False, Approved
2948,1,3400000,9700000,20,830,3500000,6400000,10300000,4800000,True,True, Approved
3346,0,2100000,4700000,2,459,4000000,1300000,8100000,1200000,True,False, Rejected
2861,1,4400000,10600000,4,360,6600000,7700000,15100000,5000000,True,True, Rejected
1522,0,3500000,10000000,14,709,5300000,1800000,9200000,5000000,False,True, Approved
2101,3,4500000,16400000,6,533,1800000,5600000,12200000,3900000,True,False, Rejected
2549,2,1800000,5500000,6,448,2900000,300000,5600000,1300000,False,True, Rejected
340,1,2700000,9400000,18,704,5300000,2300000,6400000,2400000,True,False, Approved
1508,3,6500000,22400000,6,488,16800000,11700000,21700000,6800000,False,True, Rejected
1140,1,6400000,17300000,10,879,10000000,1100000,15400000,8200000,False,True, Approved
3548,0,5300000,17600000,4,790,2000000,10200000,19700000,7700000,False,True, Approved
3451,4,700000,1800000,18,728,400000,1300000,2200000,600000,False,False, Approved
1424,0,4500000,9600000,14,471,3200000,7700000,11000000,3600000,False,True, Rejected
3506,2,5700000,15100000,18,330,5900000,3800000,16600000,6200000,False,True, Rejected
1187,2,4400000,12000000,20,421,9300000,2700000,15700000,3400000,True,False, Rejected
540,3,3400000,13200000,8,783,6500000,300000,13000000,4900000,True,True, Approved
688,1,8700000,30700000,6,708,20600000,4500000,27600000,9300000,True,True, Approved
1395,3,7000000,21600000,12,739,1600000,7600000,24500000,8400000,True,False, Approved
2753,1,200000,300000,12,697,600000,300000,700000,100000,False,False, Approved
3722,5,500000,1500000,4,476,200000,200000,1100000,700000,False,True, Approved
794,2,5900000,20800000,14,530,7100000,5800000,13100000,8800000,True,False, Rejected
1012,1,1400000,3300000,8,306,3200000,800000,2700000,800000,True,False, Rejected
3940,5,4200000,12500000,18,723,1200000,300000,12900000,6100000,False,False, Approved
2505,3,9200000,33500000,8,564,20800000,15200000,29800000,11400000,False,True, Approved
906,5,9700000,37000000,14,459,28700000,17900000,22800000,5600000,True,False, Rejected
3338,5,6900000,26500000,16,322,20500000,9800000,17100000,9400000,False,False, Rejected
392,5,2400000,8700000,18,877,2800000,2900000,7100000,1100000,False,True, Approved
240,5,3400000,11600000,16,479,9200000,5700000,11200000,2400000,False,True, Rejected
166,0,5700000,15900000,16,638,100000,9500000,16300000,4500000,True,False, Approved
2882,1,6400000,16400000,6,428,12400000,10900000,23900000,8900000,True,False, Rejected
1466,2,3800000,8000000,12,866,6000000,600000,8400000,1900000,True,True, Approved
3543,1,6500000,23400000,2,672,5000000,10400000,16700000,7600000,False,False, Approved
320,4,2300000,7800000,8,540,1500000,3400000,4700000,2800000,True,True, Rejected
2575,4,1800000,7000000,14,743,2600000,1000000,4500000,1500000,False,False, Approved
1574,2,2700000,9400000,14,701,400000,3400000,9900000,1900000,True,True, Approved
872,0,200000,400000,4,594,500000,0,400000,100000,False,False, Approved
907,2,6400000,24100000,6,592,2500000,6300000,20200000,6000000,False,True, Approved
3494,4,3800000,14100000,8,727,3900000,4900000,8200000,5400000,True,False, Approved
2408,2,900000,3500000,6,763,2300000,300000,2000000,600000,False,True, Approved
1887,3,5500000,19300000,10,344,14400000,1300000,12400000,6600000,True,True, Rejected
976,0,8000000,23700000,10,305,22200000,11600000,17200000,12000000,False,False, Rejected
404,4,200000,700000,10,672,200000,200000,300000,300000,True,True, Approved
3367,3,5400000,14300000,4,595,4100000,2800000,19300000,4900000,True,True, Approved
2083,5,2400000,8900000,2,745,1700000,2000000,9200000,2100000,False,True, Approved
719,4,700000,2600000,14,736,2100000,600000,1900000,400000,False,False, Approved
517,2,7300000,19100000,14,552,2000000,13400000,16800000,4000000,False,False, Approved
264,5,9500000,22200000,20,352,24500000,0,30800000,7000000,True,False, Rejected
931,2,5500000,18400000,10,515,6800000,4400000,18500000,4100000,True,True, Rejected
697,2,1100000,2200000,4,874,1900000,1300000,2100000,900000,True,True, Approved
3393,2,400000,1500000,4,743,700000,500000,1200000,300000,True,False, Approved
1751,2,4300000,9800000,2,499,4400000,4500000,12600000,5100000,False,False, Rejected
1008,0,4400000,10600000,20,653,6800000,4600000,16800000,5400000,False,False, Approved
2236,3,8500000,30800000,14,745,11000000,8200000,19400000,7200000,True,False, Approved
4175,4,4000000,15100000,8,800,8700000,6900000,12200000,4400000,True,False, Approved
2130,2,300000,800000,18,819,300000,300000,900000,400000,False,False, Approved
3915,5,6200000,16400000,6,360,900000,7200000,22400000,6300000,True,False, Rejected
333,2,4600000,18400000,2,555,7700000,2400000,14200000,4200000,True,True, Approved
434,0,6300000,21500000,8,629,600000,3400000,22000000,5200000,False,True, Approved
994,2,7600000,28300000,12,800,19700000,14800000,15600000,7800000,False,False, Approved
3635,0,1500000,4300000,12,801,4400000,2200000,3300000,1100000,False,False, Approved
3275,1,1000000,3400000,18,578,2300000,400000,3100000,1200000,True,False, Approved
2121,3,3200000,7200000,6,728,4800000,2000000,8000000,4600000,True,True, Approved
2499,1,2600000,8100000,12,854,4500000,5100000,6300000,2500000,True,False, Approved
1869,4,9800000,23800000,8,634,12800000,9300000,37600000,6100000,True,True, Approved
3197,0,1400000,2700000,2,685,3400000,800000,5400000,1300000,False,False, Approved
4253,3,4100000,14100000,10,300,7600000,2100000,8400000,2200000,True,False, Rejected
1536,1,9000000,25400000,16,655,22000000,8800000,29100000,7200000,True,True, Approved
1812,0,2500000,6900000,12,471,7100000,4000000,5200000,1500000,True,False, Rejected
2953,4,7900000,31500000,20,386,14300000,3800000,23800000,7500000,True,False, Rejected
4125,3,7000000,26100000,18,689,17200000,5700000,20500000,5900000,True,True, Approved
3515,3,7500000,17900000,2,680,7000000,11800000,25000000,6300000,False,True, Approved
2171,2,3600000,11500000,8,590,1600000,5200000,10900000,3000000,False,True, Approved
880,1,3900000,7800000,14,349,11200000,500000,11800000,3600000,True,True, Rejected
634,4,8100000,18000000,8,817,1400000,7800000,16900000,10800000,True,True, Approved
3319,5,9000000,20400000,6,451,5200000,11400000,28200000,9000000,False,True, Rejected
1726,3,3700000,13800000,10,621,4000000,800000,11900000,5300000,True,True, Approved
129,2,700000,2600000,12,429,1600000,1300000,2700000,800000,True,True, Rejected
3093,4,8600000,20600000,16,449,10800000,10600000,28700000,5400000,True,True, Rejected
2360,3,9200000,35500000,2,715,11100000,11800000,19800000,11700000,True,False, Approved
3412,3,6700000,16400000,2,508,4400000,10900000,25300000,9200000,False,True, Rejected
3179,5,5800000,14000000,14,418,3900000,10400000,15100000,6800000,True,True, Rejected
35,3,4900000,11900000,8,612,9700000,1200000,19000000,5800000,False,False, Approved
806,2,8400000,23100000,6,689,5700000,2500000,18900000,11900000,False,False, Approved
1158,3,1300000,3600000,16,624,2400000,2300000,3300000,1900000,True,False, Approved
2618,1,1400000,3300000,18,321,900000,1500000,3000000,700000,True,True, Rejected
4260,0,4500000,11500000,14,509,13400000,2300000,15400000,5900000,True,True, Rejected
125,3,7000000,19500000,14,719,12200000,10300000,18200000,10200000,False,False, Approved
2684,4,7800000,25600000,4,665,1000000,2300000,27300000,8200000,False,True, Approved
518,4,3300000,10600000,8,465,500000,4400000,7300000,2800000,True,True, Rejected
1534,4,2700000,6100000,16,677,100000,3300000,6500000,3800000,True,False, Approved
4057,2,7800000,22100000,6,533,11900000,2500000,19300000,10800000,False,True, Rejected
3909,1,6000000,20000000,12,637,10800000,4300000,20000000,8600000,True,False, Approved
1516,3,9700000,37800000,12,700,13400000,6100000,25800000,11900000,False,False, Approved
1802,4,4700000,17000000,4,364,2900000,4600000,18800000,6200000,False,False, Approved
2274,4,6900000,13800000,16,715,2100000,6100000,20900000,8200000,False,True, Approved
347,5,8000000,28000000,10,449,18500000,1500000,17400000,3900000,False,True, Rejected
3117,5,3400000,9800000,8,559,3500000,2900000,8300000,2200000,False,True, Approved
1090,3,5100000,11000000,6,336,-100000,5800000,11600000,7500000,False,False, Rejected
2045,4,3800000,8500000,10,416,6200000,4800000,14900000,4100000,False,False, Rejected
937,1,4700000,11700000,6,308,11800000,1100000,15100000,3700000,False,False, Rejected
2833,4,7500000,18000000,20,395,200000,12800000,23500000,9700000,True,True, Rejected
449,4,4700000,15700000,4,868,3300000,2500000,13800000,4800000,False,False, Approved
1188,3,8600000,30300000,14,459,12000000,4100000,23800000,9100000,False,True, Rejected
3097,3,7400000,18500000,8,818,10400000,8800000,28000000,8400000,False,False, Approved
3937,5,1200000,2400000,14,495,1800000,1800000,4100000,1300000,False,False, Rejected
577,2,1900000,7500000,2,889,600000,1100000,7100000,2600000,True,False, Approved
1903,2,2900000,7300000,2,776,8300000,3000000,8500000,3400000,True,False, Approved
4027,1,6800000,16800000,10,736,2000000,2600000,23800000,5600000,True,True, Approved
1550,1,2100000,7300000,16,826,1600000,3500000,7700000,1400000,False,True, Approved
2849,4,7400000,19400000,16,835,16400000,14200000,23500000,6500000,False,False, Approved
2992,3,2300000,8500000,12,557,3600000,1400000,6200000,1300000,True,False, Approved
2602,0,7000000,21700000,20,498,6600000,5500000,14700000,3900000,False,True, Rejected
2026,0,9800000,34800000,14,497,3000000,2200000,23800000,9600000,False,False, Rejected
1583,2,5300000,12300000,14,472,10000000,1600000,20400000,3300000,True,True, Rejected
287,5,3000000,11800000,10,672,8700000,3600000,9800000,4100000,False,True, Approved
192,0,3000000,6500000,2,612,8800000,3400000,6700000,1700000,True,False, Approved
3260,4,6400000,14800000,6,537,2300000,3700000,18600000,6500000,True,False, Rejected
3108,3,9000000,19800000,20,348,8600000,9200000,25300000,6000000,False,True, Rejected
1211,4,4200000,11500000,6,551,10600000,7600000,11300000,5000000,True,True, Approved
2888,0,4700000,15200000,10,786,11100000,8000000,9600000,3200000,False,False, Approved
655,4,9200000,30300000,10,607,24000000,16600000,29600000,8900000,False,False, Approved
3898,1,3900000,12300000,10,683,1000000,700000,11700000,2400000,True,False, Approved
3749,0,3000000,11000000,16,331,8000000,4500000,6600000,2400000,True,True, Rejected
721,4,1800000,4100000,12,670,1900000,2900000,4700000,2200000,False,False, Approved
611,3,8100000,23900000,10,449,7100000,6100000,28300000,8900000,False,False, Rejected
2770,0,7400000,16300000,16,630,11200000,13200000,28400000,5300000,False,True, Approved
4093,1,700000,1400000,6,759,1000000,500000,2600000,700000,False,False, Approved
2960,5,9000000,24200000,4,646,12400000,5500000,18100000,11900000,False,False, Approved
2829,4,9200000,18600000,2,889,26900000,4200000,33300000,9700000,False,True, Approved
2935,3,6900000,19000000,14,348,4200000,3700000,19400000,4900000,False,True, Rejected
1118,0,8200000,20300000,4,666,13100000,10200000,25900000,7800000,True,False, Approved
4062,5,2000000,6900000,18,516,4600000,3400000,6500000,1600000,True,False, Rejected
812,2,9600000,28100000,20,763,23000000,11800000,27500000,10300000,True,True, Approved
1475,4,1300000,4100000,18,886,2800000,500000,3800000,600000,True,False, Approved
1403,3,3300000,8500000,12,586,7500000,5100000,7800000,3900000,False,True, Approved
2385,3,9100000,30100000,14,564,26600000,7300000,22700000,8200000,False,True, Approved
4158,0,2400000,5300000,16,482,5500000,4200000,8400000,2600000,False,False, Rejected
1613,5,5800000,13000000,8,851,6700000,8700000,17700000,4100000,False,True, Approved
2802,3,4400000,10000000,8,875,5900000,5200000,11700000,4100000,False,True, Approved
3288,1,8700000,33800000,18,558,18300000,11500000,31500000,5900000,True,True, Approved
2509,2,3200000,12500000,8,849,400000,5300000,10400000,4400000,True,True, Approved
364,3,6800000,26900000,16,818,14700000,10400000,26300000,7300000,True,True, Approved
1725,1,200000,600000,2,511,500000,100000,800000,200000,True,True, Approved
2694,3,8200000,16500000,18,371,19000000,1200000,18500000,8200000,True,True, Rejected
997,0,500000,1100000,18,479,1500000,500000,1800000,600000,False,True, Rejected
2680,0,3100000,8100000,18,768,400000,1600000,11600000,2400000,False,False, Approved
576,5,1700000,5800000,4,583,2000000,1800000,6000000,2300000,False,True, Approved
2052,4,6500000,14500000,4,588,10300000,9500000,22800000,6400000,False,False, Approved
3415,5,6500000,18900000,12,427,5100000,1900000,18200000,7800000,True,True, Rejected
3796,5,3800000,9100000,18,654,9000000,4000000,10200000,3000000,True,True, Approved
2552,5,2700000,10600000,16,496,800000,2900000,9700000,2400000,False,False, Rejected
3740,0,7200000,21900000,4,446,17700000,10900000,24500000,7600000,False,True, Approved
3899,2,8000000,28100000,18,765,24000000,10500000,17700000,8200000,True,True, Approved
2507,4,5900000,15000000,14,626,16400000,4600000,17600000,8200000,True,True, Approved
2934,0,9600000,23200000,18,389,1000000,17600000,22200000,8800000,False,False, Rejected
3198,5,9400000,23100000,6,762,12400000,10200000,22300000,6600000,True,True, Approved
3050,2,7000000,14900000,20,495,9900000,8800000,14000000,10200000,False,True, Rejected
3055,2,9200000,33000000,14,874,3900000,9700000,31200000,6600000,True,True, Approved
3087,4,2500000,9900000,16,356,5500000,2600000,6100000,2300000,False,False, Rejected
3465,3,9100000,25600000,12,688,8900000,16300000,27900000,11100000,True,False, Approved
3706,2,2800000,7000000,2,834,500000,2900000,8100000,1300000,True,True, Approved
2147,3,7400000,23400000,16,700,19300000,3000000,20700000,8900000,True,False, Approved
3654,1,4300000,17200000,4,564,10400000,6600000,11500000,2200000,False,True, Approved
1875,4,7500000,21900000,2,585,6800000,12200000,27500000,8100000,True,False, Approved
1904,5,2300000,9100000,16,644,4000000,2600000,6600000,3100000,False,True, Approved
2658,1,1200000,4800000,6,344,2900000,1700000,3200000,1300000,True,True, Rejected
315,4,9800000,28700000,6,778,16600000,7400000,29700000,11100000,True,False, Approved
3496,3,8700000,27200000,18,454,9100000,9300000,30900000,12000000,True,True, Rejected
275,3,1700000,4900000,16,591,4700000,1000000,4300000,1400000,False,True, Approved
302,2,3300000,6600000,6,331,6300000,2000000,8900000,2700000,True,False, Rejected
238,3,4100000,15500000,6,667,2800000,1600000,14700000,4000000,False,True, Approved
2286,4,8400000,19700000,8,796,17900000,9200000,20200000,7700000,False,True, Approved
3670,5,7100000,21800000,18,891,7000000,0,18900000,4700000,True,True, Approved
2952,4,400000,1500000,4,846,300000,0,1600000,600000,False,False, Approved
969,0,8300000,21400000,2,662,6100000,12300000,24500000,10200000,False,False, Approved
780,1,5400000,17900000,14,727,13100000,0,12300000,4700000,False,False, Approved
956,1,500000,1400000,10,883,900000,0,1700000,300000,True,True, Approved
1551,2,3200000,10500000,12,502,4300000,1500000,10000000,4500000,True,False, Rejected
3381,3,1300000,2900000,8,733,3800000,1900000,3800000,1800000,False,False, Approved
